2026-07-30 14:46:45 | WARNING  | shms.config |  INTERNAL_API_TOKEN not set. Generated temporary token.
2026-07-31 02:20:30 | INFO     | shms.app | ACC LOG] Triggering save for acc3-kdi-04 (Pkt: 1000, Time: 1096.8s)
2026-07-31 02:20:30 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:20:30 | INFO     | shms.app | ACC LOG] Triggering save for acc2-kdi-01 (Pkt: 1000, Time: 1096.9s)
2026-07-31 02:20:30 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260731_022030_acc3-kdi-04.txt
2026-07-31 02:20:31 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc3-kdi-04
2026-07-31 02:20:31 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260731_022030_acc2-kdi-01.txt
2026-07-31 02:20:31 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc2-kdi-01
2026-07-31 02:20:32 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:20:32 - {'strain_ue': 13.53, 'temp_c': 29.5}
2026-07-31 02:20:32 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:20:32 - {'strain_ue': -7.17, 'temp_c': 29.0}
2026-07-31 02:20:32 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:20:32 - {'strain_ue': 5.71, 'temp_c': 30.1}
2026-07-31 02:20:32 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:20:32 - {'strain_ue': 14.73, 'temp_c': 28.1}
2026-07-31 02:20:32 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:20:32 - {'strain_ue': -11.99, 'temp_c': 30.3}
2026-07-31 02:20:37 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:20:37 - {'strain_ue': 14.08, 'temp_c': 28.9}
2026-07-31 02:20:37 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:20:37 - {'strain_ue': -6.26, 'temp_c': 29.7}
2026-07-31 02:20:37 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:20:37 - {'strain_ue': 3.77, 'temp_c': 30.9}
2026-07-31 02:20:37 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:20:37 - {'strain_ue': 15.75, 'temp_c': 28.2}
2026-07-31 02:20:37 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:20:37 - {'strain_ue': -8.79, 'temp_c': 30.5}
2026-07-31 02:20:39 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:20:39 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:20:42 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:20:42 - {'strain_ue': 24.53, 'temp_c': 31.7}
2026-07-31 02:20:42 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:20:42 - {'strain_ue': -25.11, 'temp_c': 31.3}
2026-07-31 02:20:42 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:20:42 - {'strain_ue': 25.04, 'temp_c': 30.1}
2026-07-31 02:20:42 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:20:42 - {'strain_ue': 24.64, 'temp_c': 30.5}
2026-07-31 02:20:42 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:20:42 - {'strain_ue': -24.89, 'temp_c': 28.1}
2026-07-31 02:20:47 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:20:47 - {'strain_ue': 13.43, 'temp_c': 31.2}
2026-07-31 02:37:14 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:37:14 - {'strain_ue': 14.86, 'temp_c': 31.2}
2026-07-31 02:37:14 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:37:14 - {'strain_ue': -8.59, 'temp_c': 29.8}
2026-07-31 02:37:14 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:37:14 - {'strain_ue': 3.79, 'temp_c': 29.8}
2026-07-31 02:37:14 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:37:14 - {'strain_ue': -9.7, 'temp_c': 30.1}
2026-07-31 02:37:16 | INFO     | shms.app | acc3-kdi-04] Watchdog Triggered: No data for 15s. Reconnecting...
2026-07-31 02:37:16 | INFO     | shms.app | acc2-kdi-01] Watchdog Triggered: No data for 15s. Reconnecting...
2026-07-31 02:37:19 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:37:19 - {'strain_ue': 12.76, 'temp_c': 30.5}
2026-07-31 02:37:19 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:37:19 - {'strain_ue': -11.44, 'temp_c': 31.7}
2026-07-31 02:37:19 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:37:19 - {'strain_ue': 15.35, 'temp_c': 31.3}
2026-07-31 02:37:19 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:37:19 - {'strain_ue': -9.92, 'temp_c': 28.1}
2026-07-31 02:37:19 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:37:19 - {'strain_ue': 4.8, 'temp_c': 30.0}
2026-07-31 02:37:21 | INFO     | shms.app | ACC KDI] Connected to 103.111.81.238:5554 (acc3-kdi-04)
2026-07-31 02:37:21 | INFO     | shms.app | ACC KDI] Connected to 103.111.81.238:5558 (acc2-kdi-01)
2026-07-31 02:37:24 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:37:24 - {'strain_ue': 13.47, 'temp_c': 28.2}
2026-07-31 02:37:24 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:37:24 - {'strain_ue': 4.71, 'temp_c': 30.1}
2026-07-31 02:37:24 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:37:24 - {'strain_ue': 14.66, 'temp_c': 30.8}
2026-07-31 02:37:24 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:37:24 - {'strain_ue': -11.8, 'temp_c': 28.7}
2026-07-31 02:37:24 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:37:24 - {'strain_ue': -8.93, 'temp_c': 30.3}
2026-07-31 02:37:29 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:37:29 - {'strain_ue': 14.22, 'temp_c': 28.9}
2026-07-31 02:37:29 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:37:29 - {'strain_ue': 15.78, 'temp_c': 32.0}
2026-07-31 02:37:29 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:37:29 - {'strain_ue': -12.09, 'temp_c': 29.4}
2026-07-31 02:37:29 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:37:29 - {'strain_ue': 3.52, 'temp_c': 30.2}
2026-07-31 02:37:29 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:37:29 - {'strain_ue': -6.94, 'temp_c': 30.1}
2026-07-31 02:37:29 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:37:29 | INFO     | shms.app | ACC LOG] Triggering save for acc3-kdi-04 (Pkt: 1000, Time: 1018.9s)
2026-07-31 02:37:29 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:37:29 | INFO     | shms.app | ACC LOG] Triggering save for acc2-kdi-01 (Pkt: 1000, Time: 1018.8s)
2026-07-31 02:37:29 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260731_023729_acc3-kdi-04.txt
2026-07-31 02:37:30 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc3-kdi-04
2026-07-31 02:37:30 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260731_023729_acc2-kdi-01.txt
2026-07-31 02:37:30 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc2-kdi-01
2026-07-31 02:37:34 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:37:34 - {'strain_ue': 13.35, 'temp_c': 30.0}
2026-07-31 02:37:34 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:37:34 - {'strain_ue': -10.33, 'temp_c': 28.5}
2026-07-31 02:37:34 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:37:34 - {'strain_ue': 15.44, 'temp_c': 31.1}
2026-07-31 02:37:34 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:37:34 - {'strain_ue': 5.78, 'temp_c': 31.6}
2026-07-31 02:37:34 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:37:34 - {'strain_ue': -7.68, 'temp_c': 29.4}
2026-07-31 02:37:38 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:37:39 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:37:39 - {'strain_ue': 13.63, 'temp_c': 30.4}
2026-07-31 02:37:39 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:37:39 - {'strain_ue': -8.97, 'temp_c': 31.5}
2026-07-31 02:37:39 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:37:39 - {'strain_ue': 16.01, 'temp_c': 28.9}
2026-07-31 02:37:39 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:37:39 - {'strain_ue': 6.88, 'temp_c': 30.1}
2026-07-31 02:37:39 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:37:39 - {'strain_ue': -8.79, 'temp_c': 31.8}
2026-07-31 02:37:39 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:37:44 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:37:44 - {'strain_ue': 12.26, 'temp_c': 30.9}
2026-07-31 02:37:44 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:37:44 - {'strain_ue': 16.85, 'temp_c': 30.7}
2026-07-31 02:37:44 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:37:44 - {'strain_ue': -10.14, 'temp_c': 31.6}
2026-07-31 02:37:44 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:37:44 - {'strain_ue': 3.2, 'temp_c': 29.1}
2026-07-31 02:37:44 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:37:44 - {'strain_ue': -7.44, 'temp_c': 28.2}
2026-07-31 02:54:03 | INFO     | shms.app | acc3-kdi-04] Watchdog Triggered: No data for 15s. Reconnecting...
2026-07-31 02:54:03 | INFO     | shms.app | acc2-kdi-01] Watchdog Triggered: No data for 15s. Reconnecting...
2026-07-31 02:54:04 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:54:04 - {'strain_ue': 10.65, 'temp_c': 30.4}
2026-07-31 02:54:04 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:54:04 - {'strain_ue': 13.86, 'temp_c': 30.8}
2026-07-31 02:54:04 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:54:04 - {'strain_ue': -8.66, 'temp_c': 29.8}
2026-07-31 02:54:04 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:54:04 - {'strain_ue': 6.64, 'temp_c': 31.7}
2026-07-31 02:54:04 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:54:04 - {'strain_ue': -7.39, 'temp_c': 28.7}
2026-07-31 02:54:08 | INFO     | shms.app | ACC KDI] Connected to 103.111.81.238:5554 (acc3-kdi-04)
2026-07-31 02:54:08 | INFO     | shms.app | ACC KDI] Connected to 103.111.81.238:5558 (acc2-kdi-01)
2026-07-31 02:54:09 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:54:09 - {'strain_ue': 11.75, 'temp_c': 28.5}
2026-07-31 02:54:09 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:54:09 - {'strain_ue': -9.25, 'temp_c': 31.3}
2026-07-31 02:54:09 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:54:09 - {'strain_ue': 16.85, 'temp_c': 29.5}
2026-07-31 02:54:09 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:54:09 - {'strain_ue': -9.49, 'temp_c': 30.0}
2026-07-31 02:54:09 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:54:09 - {'strain_ue': 4.34, 'temp_c': 30.1}
2026-07-31 02:54:14 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:54:14 - {'strain_ue': 13.82, 'temp_c': 29.0}
2026-07-31 02:54:14 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:54:14 - {'strain_ue': -9.97, 'temp_c': 28.2}
2026-07-31 02:54:14 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:54:14 - {'strain_ue': 16.79, 'temp_c': 29.2}
2026-07-31 02:54:14 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:54:14 - {'strain_ue': -9.59, 'temp_c': 29.8}
2026-07-31 02:54:14 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:54:14 - {'strain_ue': 6.29, 'temp_c': 29.5}
2026-07-31 02:54:16 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:54:16 | INFO     | shms.app | ACC LOG] Triggering save for acc2-kdi-01 (Pkt: 1000, Time: 1006.8s)
2026-07-31 02:54:16 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:54:16 | INFO     | shms.app | ACC LOG] Triggering save for acc3-kdi-04 (Pkt: 1000, Time: 1006.9s)
2026-07-31 02:54:16 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260731_025416_acc2-kdi-01.txt
2026-07-31 02:54:16 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc2-kdi-01
2026-07-31 02:54:17 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260731_025416_acc3-kdi-04.txt
2026-07-31 02:54:17 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc3-kdi-04
2026-07-31 02:54:19 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:54:19 - {'strain_ue': 12.37, 'temp_c': 31.1}
2026-07-31 02:54:19 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:54:19 - {'strain_ue': -9.54, 'temp_c': 30.7}
2026-07-31 02:54:19 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:54:19 - {'strain_ue': 14.28, 'temp_c': 29.5}
2026-07-31 02:54:19 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:54:19 - {'strain_ue': 6.91, 'temp_c': 30.6}
2026-07-31 02:54:19 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:54:19 - {'strain_ue': -6.46, 'temp_c': 28.5}
2026-07-31 02:54:24 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:54:24 - {'strain_ue': 12.01, 'temp_c': 31.1}
2026-07-31 02:54:24 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:54:24 - {'strain_ue': -10.41, 'temp_c': 30.4}
2026-07-31 02:54:24 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:54:24 - {'strain_ue': 13.8, 'temp_c': 31.5}
2026-07-31 02:54:24 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:54:24 - {'strain_ue': 6.18, 'temp_c': 28.2}
2026-07-31 02:54:24 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:54:24 - {'strain_ue': -8.14, 'temp_c': 30.3}
2026-07-31 02:54:25 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:54:25 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 1000 packets total.
2026-07-31 02:54:29 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 02:54:29 - {'strain_ue': 11.01, 'temp_c': 28.4}
2026-07-31 02:54:29 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 02:54:29 - {'strain_ue': -11.59, 'temp_c': 31.1}
2026-07-31 02:54:29 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 02:54:29 - {'strain_ue': 13.28, 'temp_c': 30.4}
2026-07-31 02:54:29 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 02:54:29 - {'strain_ue': 5.39, 'temp_c': 31.1}
2026-07-31 02:54:29 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 02:54:29 - {'strain_ue': -7.88, 'temp_c': 30.4}
2026-07-31 03:11:07 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:11:07 - {'strain_ue': 13.96, 'temp_c': 31.8}
2026-07-31 03:11:07 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:11:07 - {'strain_ue': -10.94, 'temp_c': 29.2}
2026-07-31 03:11:07 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 03:11:07 - {'strain_ue': 14.04, 'temp_c': 28.0}
2026-07-31 03:11:07 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:11:07 - {'strain_ue': 3.86, 'temp_c': 29.5}
2026-07-31 03:11:07 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 03:11:07 - {'strain_ue': -8.24, 'temp_c': 29.8}
2026-07-31 03:11:08 | INFO     | shms.app | acc3-kdi-04] Watchdog Triggered: No data for 15s. Reconnecting...
2026-07-31 03:11:08 | INFO     | shms.app | acc2-kdi-01] Watchdog Triggered: No data for 15s. Reconnecting...
2026-07-31 03:11:12 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:11:12 - {'strain_ue': 13.95, 'temp_c': 31.0}
2026-07-31 03:11:12 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:11:12 - {'strain_ue': -9.45, 'temp_c': 31.1}
2026-07-31 03:11:12 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 03:11:12 - {'strain_ue': 16.84, 'temp_c': 29.8}
2026-07-31 03:11:12 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 03:11:12 - {'strain_ue': -9.95, 'temp_c': 31.6}
2026-07-31 03:11:12 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:11:12 - {'strain_ue': 3.93, 'temp_c': 32.0}
2026-07-31 03:11:13 | INFO     | shms.app | ACC KDI] Connected to 103.111.81.238:5554 (acc3-kdi-04)
2026-07-31 03:11:13 | INFO     | shms.app | ACC KDI] Connected to 103.111.81.238:5558 (acc2-kdi-01)
2026-07-31 03:11:17 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:11:17 - {'strain_ue': 11.64, 'temp_c': 31.9}
2026-07-31 03:11:17 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:11:17 - {'strain_ue': -9.37, 'temp_c': 31.6}
2026-07-31 03:11:17 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 03:11:17 - {'strain_ue': -6.48, 'temp_c': 28.6}
2026-07-31 03:11:17 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 03:11:17 - {'strain_ue': 16.66, 'temp_c': 31.0}
2026-07-31 03:11:17 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:11:17 - {'strain_ue': 6.48, 'temp_c': 30.8}
2026-07-31 03:11:21 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 1000 packets total.
2026-07-31 03:11:21 | INFO     | shms.app | ACC LOG] Triggering save for acc2-kdi-01 (Pkt: 1000, Time: 1024.9s)
2026-07-31 03:11:21 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 1000 packets total.
2026-07-31 03:11:21 | INFO     | shms.app | ACC LOG] Triggering save for acc3-kdi-04 (Pkt: 1000, Time: 1024.8s)
2026-07-31 03:11:21 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260731_031121_acc2-kdi-01.txt
2026-07-31 03:11:21 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc2-kdi-01
2026-07-31 03:11:22 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260731_031121_acc3-kdi-04.txt
2026-07-31 03:11:22 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:11:22 - {'strain_ue': 11.51, 'temp_c': 30.7}
2026-07-31 03:11:22 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc3-kdi-04
2026-07-31 03:11:22 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:11:22 - {'strain_ue': -9.35, 'temp_c': 29.9}
2026-07-31 03:11:22 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 03:11:22 - {'strain_ue': 13.68, 'temp_c': 29.6}
2026-07-31 03:11:22 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 03:11:22 - {'strain_ue': -7.96, 'temp_c': 31.9}
2026-07-31 03:11:22 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:11:22 - {'strain_ue': 3.06, 'temp_c': 29.6}
2026-07-31 03:11:27 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:11:27 - {'strain_ue': 13.89, 'temp_c': 31.7}
2026-07-31 03:11:27 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:11:27 - {'strain_ue': -9.86, 'temp_c': 31.0}
2026-07-31 03:11:27 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 03:11:27 - {'strain_ue': -9.28, 'temp_c': 28.3}
2026-07-31 03:11:27 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:11:27 - {'strain_ue': 3.94, 'temp_c': 31.5}
2026-07-31 03:11:27 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 03:11:27 - {'strain_ue': 14.67, 'temp_c': 28.9}
2026-07-31 03:11:30 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 1000 packets total.
2026-07-31 03:11:31 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 1000 packets total.
2026-07-31 03:11:32 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:11:32 - {'strain_ue': 10.72, 'temp_c': 28.4}
2026-07-31 03:11:32 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:11:32 - {'strain_ue': -10.38, 'temp_c': 31.9}
2026-07-31 03:11:32 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 03:11:32 - {'strain_ue': 16.5, 'temp_c': 29.6}
2026-07-31 03:11:32 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:11:32 - {'strain_ue': 6.59, 'temp_c': 28.1}
2026-07-31 03:11:32 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 03:11:32 - {'strain_ue': -6.82, 'temp_c': 30.4}
2026-07-31 03:11:35 | INFO     | shms.app | STATS] Running incremental stat aggregation...
2026-07-31 03:11:35 | INFO     | shms.stats | Error in aggregate_anm3d: server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.
server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.

2026-07-31 03:11:35 | INFO     | shms.stats | Error in aggregate_anm3d: server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.
server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.

2026-07-31 03:11:35 | INFO     | shms.stats | Error in aggregate_anm3d: server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.
server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.

2026-07-31 03:11:35 | INFO     | shms.stats | Processed 2 ANM3D sensors @ 2026-07-21 16:30:00
2026-07-31 03:11:37 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:11:37 - {'strain_ue': 19.66, 'temp_c': 28.2}
2026-07-31 03:11:37 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 03:11:37 - {'strain_ue': 19.65, 'temp_c': 31.9}
2026-07-31 03:11:37 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 03:11:37 - {'strain_ue': -19.64, 'temp_c': 30.9}
2026-07-31 03:11:37 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:11:37 - {'strain_ue': -20.34, 'temp_c': 30.6}
2026-07-31 03:11:37 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:11:37 - {'strain_ue': 20.43, 'temp_c': 29.7}
2026-07-31 03:27:32 | INFO     | shms.app | acc2-kdi-01] Watchdog Triggered: No data for 15s. Reconnecting...
2026-07-31 03:27:32 | INFO     | shms.app | acc3-kdi-04] Watchdog Triggered: No data for 15s. Reconnecting...
2026-07-31 03:27:34 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:27:34 - {'strain_ue': 11.51, 'temp_c': 29.6}
2026-07-31 03:27:34 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 03:27:34 - {'strain_ue': -9.25, 'temp_c': 31.0}
2026-07-31 03:27:34 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:27:34 - {'strain_ue': -11.69, 'temp_c': 30.8}
2026-07-31 03:27:34 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:27:34 - {'strain_ue': 5.08, 'temp_c': 28.4}
2026-07-31 03:27:34 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 03:27:34 - {'strain_ue': 14.49, 'temp_c': 30.9}
2026-07-31 03:27:37 | INFO     | shms.app | ACC KDI] Connected to 103.111.81.238:5558 (acc2-kdi-01)
2026-07-31 03:27:37 | INFO     | shms.app | ACC KDI] Connected to 103.111.81.238:5554 (acc3-kdi-04)
2026-07-31 03:27:39 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:27:39 - {'strain_ue': 13.46, 'temp_c': 28.2}
2026-07-31 03:27:39 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:27:39 - {'strain_ue': -9.01, 'temp_c': 30.1}
2026-07-31 03:27:39 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:27:39 - {'strain_ue': 4.67, 'temp_c': 30.4}
2026-07-31 03:27:39 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-31 03:27:39 - {'strain_ue': 15.32, 'temp_c': 31.5}
2026-07-31 03:27:39 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-31 03:27:39 - {'strain_ue': -9.25, 'temp_c': 28.3}
2026-07-31 03:27:44 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-31 03:27:44 - {'strain_ue': 10.51, 'temp_c': 31.0}
2026-07-31 03:27:44 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-31 03:27:44 - {'strain_ue': -12.43, 'temp_c': 28.8}
2026-07-31 03:27:44 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-31 03:27:44 - {'strain_ue': 3.84, 'temp_c': 29.1}
